book_id,stocklevel_used,stocklevel_new
13575,94,9
13576,21,32
13577,29,28
13578,72,59
13579,96,62
13580,23,69
13581,87,12
13582,0,73
13583,79,88
13584,96,64
13585,26,82
13586,60,83
13587,87,85
13588,53,14
13589,87,71
13590,79,6
13591,8,19
13592,84,59
13593,17,88
13594,81,74
13595,71,64
13596,21,66
13597,16,48
13598,55,44
13599,85,59
13600,31,32
13601,45,89
13602,75,4
13603,32,54
13604,19,46
13605,78,42
13606,70,71
13607,16,5
13608,34,74
13609,19,79
13610,8,70
13611,62,90
13612,23,88
13613,1,14
13614,48,0
13615,61,63
13616,53,54
13617,62,73
13618,62,43
13619,45,68
13620,95,58
13621,23,94
13622,51,69
13623,85,50
13624,45,72
13625,51,12
13626,24,48
13627,35,70
13628,90,40
13629,81,61
13630,14,78
13631,75,84
13632,32,70
13633,39,24
13634,100,83
13635,47,15
13636,48,3
13637,46,85
13638,94,49
13639,59,48
13640,51,79
13641,51,47
13642,87,65
13643,49,34
13644,28,95
13645,97,77
13646,77,94
13647,93,69
13648,40,65
13649,17,48
13650,25,44
13651,35,50
13652,75,50
13653,79,16
13654,80,87
13655,33,13
13656,42,45
13657,98,25
13658,5,44
13659,0,97
13660,65,61
13661,34,92
13662,77,9
13663,96,57
13664,84,14
13665,79,66
13666,88,92
13667,91,89
13668,4,92
13669,53,68
13670,43,42
13671,7,23
13672,34,34
13673,15,7
13674,72,49
13675,69,34
13676,49,72
13677,6,5
13678,18,29
13679,67,68
13680,50,39
13681,27,46
13682,97,90
13683,50,17
13684,9,48
13685,40,81
13686,5,50
13687,60,22
13688,81,74
13689,38,34
13690,25,60
13691,46,91
13692,7,53
13693,41,7
13694,78,84
13695,57,80
13696,23,42
13697,2,93
13698,95,75
13699,27,64
13700,72,30
13701,61,34
13702,91,53
13703,25,18
13704,24,37
13705,63,47
13706,21,77
13707,73,40
13708,67,29
13709,73,44
13710,7,88
13711,54,31
13712,88,16
13713,48,26
13714,63,13
13715,40,55
13716,28,60
13717,54,44
13718,75,32
13719,75,90
13720,14,52
13721,64,19
13722,8,17
13723,20,75
13724,81,76
13725,53,66
13726,82,15
13727,52,66
13728,81,33
13729,62,81
13730,56,98
13731,81,12
13732,57,81
13733,3,78
13734,70,42
13735,40,80
13736,76,0
13737,77,15
13738,39,39
13739,6,5
13740,88,84
13741,2,45
13742,95,40
13743,47,55
13744,15,50
13745,60,56
13746,24,52
13747,24,89
13748,30,59
13749,79,100
13750,73,50
13751,68,96
13752,89,14
13753,15,88
13754,67,63
13755,86,49
13756,18,52
13757,79,61
13758,95,13
13759,76,4
13760,87,27
13761,56,53
13762,95,17
13763,68,0
13764,49,10
13765,28,44
13766,37,68
13767,9,45
13768,8,23
13769,21,79
13770,55,80
13771,44,42
13772,57,71
13773,64,91
13774,22,31
13775,88,22
13776,70,24
13777,10,6
13778,89,70
13779,68,9
13780,60,68
13781,11,13
13782,20,51
13783,39,25
13784,40,92
13785,52,7
13786,15,90
13787,65,9
13788,76,39
13789,54,0
13790,62,25
13791,87,62
13792,37,74
13793,66,15
13794,99,64
13795,50,30
13796,89,4
13797,94,97
13798,80,62
13799,53,19
13800,57,50
13801,8,2
13802,78,90
13803,66,95
13804,34,32
13805,94,70
13806,51,24
13807,9,42
13808,38,26
13809,85,78
13810,35,54
13811,64,30
13812,6,5
13813,88,79
13814,7,90
13815,14,22
13816,37,38
13817,73,26
13818,48,53
13819,39,48
13820,4,1
13821,55,8
13822,27,52
13823,99,3
13824,68,0
13825,47,56
13826,11,66
13827,21,97
13828,4,50
13829,50,5
13830,84,36
13831,73,70
13832,72,91
13833,17,57
13834,85,1
13835,74,1
13836,22,89
13837,91,43
13838,79,21
13839,7,49
13840,65,37
13841,74,84
13842,85,24
13843,3,14
13844,33,67
13845,50,2
13846,69,46
13847,64,94
13848,20,36
13849,57,100
13850,33,12
13851,67,9
13852,49,98
13853,16,73
13854,52,79
13855,79,23
13856,0,100
13857,50,55
13858,85,19
13859,60,60
13860,91,8
13861,97,4
13862,35,13
13863,51,0
13864,32,20
13865,30,99
13866,38,55
13867,21,4
13868,100,4
13869,82,30
13870,12,42
13871,39,41
13872,10,22
13873,35,9
13874,30,30
13875,75,47
13876,63,17
13877,63,20
13878,42,60
13879,41,49
13880,87,46
13881,32,28
13882,18,83
13883,80,67
13884,91,69
13885,0,87
13886,33,73
13887,5,16
13888,35,0
13889,37,27
13890,84,98
13891,57,84
13892,43,94
13893,16,56
13894,26,74
13895,46,11
13896,28,43
13897,70,33
13898,87,61
13899,88,43
13900,33,53
13901,53,82
13902,19,87
13903,7,53
13904,91,74
13905,22,35
13906,75,35
13907,77,93
13908,76,38
13909,45,90
13910,79,46
13911,33,61
13912,34,16
13913,28,34
13914,85,3
13915,77,83
13916,26,57
13917,43,80
13918,30,17
13919,75,20
13920,45,63
13921,15,32
13922,7,30
13923,74,37
13924,42,61
13925,82,40
13926,83,10
13927,91,91
13928,49,10
13929,39,21
13930,71,1
13931,57,20
13932,2,10
13933,91,23
13934,98,46
13935,60,34
13936,48,91
13937,33,2
13938,24,48
13939,10,47
13940,69,71
13941,26,38
13942,77,85
13943,95,41
13944,96,33
13945,38,41
13946,52,9
13947,40,89
13948,55,18
13949,8,57
13950,62,87
13951,72,13
13952,50,21
13953,47,96
13954,93,78
13955,61,69
13956,1,56
13957,63,4
13958,27,79
13959,0,71
13960,90,85
13961,70,68
13962,95,46
13963,12,100
13964,59,52
13965,59,90
13966,99,3
13967,64,1
13968,69,2
13969,72,24
13970,86,41
13971,3,51
13972,50,84
13973,77,73
13974,45,9
13975,29,58
13976,73,79
13977,12,48
13978,87,20
13979,66,56
13980,70,38
13981,5,64
13982,88,69
13983,51,41
13984,79,51
13985,15,13
13986,21,67
13987,86,23
13988,65,76
13989,91,1
13990,9,90
13991,45,67
13992,4,0
13993,42,82
13994,85,93
13995,54,50
13996,16,96
13997,59,42
13998,95,93
13999,89,79
14000,69,40
14001,62,90
14002,94,74
14003,99,91
14004,2,91
14005,57,63
14006,76,1
14007,41,72
14008,64,34
14009,33,71
14010,44,71
14011,100,9
14012,60,16
14013,26,32
14014,91,32
14015,44,54
14016,23,18
14017,37,47
14018,90,7
14019,74,58
14020,29,34
14021,89,20
14022,38,42
14023,78,25
14024,89,5
14025,59,98
14026,38,13
14027,28,61
14028,4,90
14029,17,30
14030,85,6
14031,8,56
14032,19,76
14033,50,75
14034,61,4
14035,50,39
14036,90,47
14037,53,98
14038,98,69
14039,93,19
14040,66,78
14041,41,23
14042,96,100
14043,81,36
14044,86,65
14045,26,79
14046,13,36
14047,15,70
14048,80,63
14049,5,32
14050,16,14
14051,39,40
14052,47,56
14053,13,60
14054,94,60
14055,41,96
14056,91,55
14057,0,10
14058,62,11
14059,21,40
14060,18,55
14061,83,57
14062,19,92
14063,74,26
14064,22,68
14065,69,43
14066,84,56
14067,88,20
14068,3,74
14069,3,44
14070,78,92
14071,20,53
14072,44,87
14073,52,0
14074,89,59
14075,30,84
14076,98,99
14077,77,90
14078,38,78
14079,38,96
14080,88,2
14081,82,12
14082,44,36
14083,34,68
14084,65,0
14085,21,22
14086,86,39
14087,26,50
14088,84,48
14089,59,21
14090,79,80
14091,100,98
14092,91,25
14093,22,70
14094,77,8
14095,88,97
14096,11,36
14097,27,89
14098,57,14
14099,18,82
14100,21,83
14101,85,4
14102,28,51
14103,75,40
14104,87,52
14105,44,44
14106,77,10
14107,58,65
14108,80,52
14109,82,71
14110,78,17
14111,40,9
14112,35,11
14113,7,98
14114,66,65
14115,56,42
14116,62,96
14117,95,60
14118,50,55
14119,95,41
14120,69,78
14121,65,56
14122,6,54
14123,83,56
14124,28,25
14125,28,44
14126,88,56
14127,55,93
14128,8,20
14129,83,4
14130,75,79
14131,28,4
14132,0,59
14133,77,81
14134,49,35
14135,79,78
14136,10,1
14137,14,48
14138,91,87
14139,35,54
14140,75,74
14141,47,78
14142,18,17
14143,15,92
14144,21,68
14145,19,47
14146,59,70
14147,32,44
14148,74,8
14149,66,75
14150,8,56
14151,69,21
14152,77,92
14153,95,45
14154,89,47
14155,21,77
14156,14,2
14157,66,86
14158,18,47
14159,2,70
14160,52,0
14161,100,84
14162,47,98
14163,17,47
14164,77,73
14165,14,10
14166,1,38
14167,89,79
14168,9,94
14169,21,10
14170,65,40
14171,62,96
14172,72,1
14173,88,64
14174,81,5
14175,2,9
14176,16,73
14177,63,20
14178,0,86
14179,33,100
14180,78,34
14181,92,33
14182,73,73
14183,79,72
14184,60,13
14185,33,10
14186,47,76
14187,58,75
14188,85,97
14189,96,95
14190,62,56
14191,72,79
14192,87,81
14193,47,21
14194,97,3
14195,65,41
14196,62,32
14197,100,3
14198,98,69
14199,74,47
14200,95,35
14201,94,69
14202,21,48
14203,92,28
14204,2,53
14205,77,58
14206,21,31
14207,51,6
14208,3,34
14209,95,39
14210,40,16
14211,97,48
14212,43,59
14213,72,45
14214,15,37
14215,48,32
14216,24,13
14217,25,59
14218,1,60
14219,51,38
14220,23,30
14221,14,75
14222,59,59
14223,76,66
14224,24,86
14225,51,39
14226,98,72
14227,84,55
14228,50,61
14229,44,83
14230,85,11
14231,87,30
14232,12,49
14233,91,26
14234,49,46
14235,94,98
14236,33,46
14237,10,42
14238,48,36
14239,75,24
14240,21,6
14241,88,41
14242,14,37
14243,31,80
14244,18,40
14245,30,13
14246,51,98
14247,23,90
14248,63,87
14249,93,46
14250,29,99
14251,89,15
14252,81,83
14253,25,78
14254,97,53
14255,18,68
14256,67,49
14257,43,41
14258,62,46
14259,97,16
14260,56,49
14261,39,67
14262,1,5
14263,58,85
14264,19,38
14265,6,98
14266,40,89
14267,14,10
14268,41,15
14269,76,79
14270,16,64
14271,1,16
14272,62,16
14273,98,84
14274,88,59
14275,8,26
14276,76,0
14277,27,51
14278,95,91
14279,57,35
14280,87,27
14281,72,92
14282,94,8
14283,95,47
14284,15,54
14285,81,7
14286,9,35
14287,46,44
14288,53,24
14289,99,42
14290,59,94
14291,51,25
14292,59,57
14293,9,32
14294,57,35
14295,6,100
14296,19,36
14297,93,67
14298,53,84
14299,98,9
14300,6,13
14301,96,65
14302,98,35
14303,93,22
14304,56,11
14305,78,80
14306,88,85
14307,41,66
14308,19,88
14309,42,44
14310,85,17
14311,95,55
14312,32,60
14313,85,54
14314,100,11
14315,79,70
14316,79,36
14317,34,9
14318,32,7
14319,68,30
14320,12,29
14321,23,61
14322,54,84
14323,65,3
14324,53,26
14325,90,82
14326,64,42
14327,29,22
14328,60,99
14329,60,68
14330,90,77
14331,23,27
14332,34,84
14333,25,0
14334,75,46
14335,100,91
14336,64,81
14337,23,27
14338,0,85
14339,0,21
14340,86,14
14341,65,51
14342,86,14
14343,30,20
14344,71,28
14345,62,84
14346,7,43
14347,54,7
14348,46,80
14349,35,76
14350,21,70
14351,23,56
14352,40,83
14353,72,17
14354,30,72
14355,60,80
14356,19,2
14357,10,90
14358,48,46
14359,20,13
14360,54,10
14361,12,87
14362,49,60
14363,38,68
14364,20,33
14365,54,0
14366,10,37
14367,89,58
14368,45,57
14369,58,5
14370,55,89
14371,61,14
14372,17,3
14373,44,31
14374,62,15
14375,84,38
14376,5,49
14377,32,66
14378,22,43
14379,86,38
14380,96,3
14381,34,14
14382,18,77
14383,6,81
14384,4,27
14385,38,75
14386,25,38
14387,3,24
14388,30,49
14389,65,22
14390,81,42
14391,46,36
14392,53,92
14393,24,36
14394,73,71
14395,81,15
14396,30,61
14397,30,83
14398,75,75
14399,99,73
14400,48,77
14401,66,45
14402,0,11
14403,95,50
14404,42,70
14405,26,56
14406,36,21
14407,57,34
14408,36,16
14409,5,86
14410,87,38
14411,82,26
14412,31,0
14413,60,66
14414,58,47
14415,34,58
14416,76,47
14417,6,1
14418,37,78
14419,4,86
14420,70,9
14421,7,21
14422,6,54
14423,52,75
14424,25,19
14425,40,33
14426,17,33
14427,55,52
14428,44,28
14429,95,28
14430,85,21
14431,13,36
14432,23,36
14433,31,77
14434,28,93
14435,42,40
14436,99,2
14437,82,4
14438,37,56
14439,16,0
14440,66,69
14441,59,12
14442,97,52
14443,75,13
14444,57,72
14445,70,68
14446,38,68
14447,40,13
14448,17,13
14449,76,89
14450,52,59
14451,6,95
14452,87,65
14453,63,29
14454,36,40
14455,10,27
14456,23,79
14457,16,72
14458,28,78
14459,47,47
14460,100,81
14461,81,16
14462,75,77
14463,100,83
14464,8,44
14465,24,29
14466,44,97
14467,61,65
14468,95,43
14469,58,97
14470,1,0
14471,83,70
14472,80,32
14473,39,40
14474,19,48
14475,85,15
14476,27,54
14477,47,80
14478,67,26
14479,9,49
14480,12,23
14481,10,95
14482,68,98
14483,56,93
14484,54,94
14485,90,68
14486,31,75
14487,41,55
14488,60,61
14489,53,60
14490,96,59
14491,32,84
14492,84,48
14493,74,38
14494,69,8
14495,97,80
14496,19,8
14497,18,81
14498,83,85
14499,5,20
14500,83,59
14501,80,63
14502,17,24
14503,18,56
14504,91,30
14505,11,33
14506,51,52
14507,29,88
14508,70,36
14509,49,94
14510,64,91
14511,65,55
14512,69,44
14513,98,2
14514,69,31
14515,8,79
14516,49,4
14517,3,91
14518,81,23
14519,33,52
14520,57,63
14521,20,18
14522,50,99
14523,15,10
14524,2,35
14525,8,19
14526,57,71
14527,64,99
14528,5,48
14529,19,66
14530,82,11
14531,64,47
14532,62,62
14533,96,95
14534,80,2
14535,38,38
14536,14,73
14537,59,19
14538,94,43
14539,75,84
14540,9,43
14541,85,61
14542,56,44
14543,81,8
14544,48,87
14545,18,36
14546,28,76
14547,21,28
14548,95,55
14549,88,23
14550,91,98
14551,56,29
14552,16,83
14553,16,65
14554,74,90
14555,33,34
14556,57,73
14557,72,31
14558,92,59
14559,97,20
14560,38,93
14561,96,94
14562,59,42
14563,16,4
14564,25,93
14565,2,13
14566,74,31
14567,6,7
14568,37,60
14569,14,78
14570,92,58
14571,60,8
14572,74,61
14573,62,83
14574,25,59
14575,25,72
14576,62,78
14577,99,19
14578,57,79
14579,18,71
14580,61,77
14581,66,34
14582,70,21
14583,49,10
14584,61,62
14585,75,71
14586,17,56
14587,6,40
14588,38,31
14589,61,48
14590,4,92
14591,8,26
14592,7,20
14593,71,52
14594,59,93
14595,13,20
14596,69,100
14597,87,62
14598,78,23
14599,34,0
14600,92,38
14601,89,30
14602,88,20
14603,5,31
14604,51,14
14605,9,1
14606,77,16
14607,86,46
14608,21,15
14609,8,64
14610,36,99
14611,62,71
14612,33,77
14613,75,74
14614,45,66
14615,13,33
14616,13,89
14617,13,64
14618,39,88
14619,58,26
14620,91,61
14621,56,18
14622,42,87
14623,10,77
14624,21,55
14625,68,26
14626,72,9
14627,37,96
14628,88,22
14629,30,82
14630,16,57
14631,38,74
14632,9,13
14633,91,57
14634,41,83
14635,62,63
14636,15,100
14637,86,16
14638,11,73
14639,15,30
14640,42,14
14641,57,84
14642,72,39
14643,61,70
14644,10,56
14645,87,57
14646,96,32
14647,64,3
14648,88,5
14649,69,49
14650,58,3
14651,84,43
14652,4,71
14653,62,81
14654,79,21
14655,42,84
14656,93,9
14657,89,66
14658,72,69
14659,75,17
14660,12,29
14661,74,48
14662,14,15
14663,46,52
14664,50,89
14665,64,48
14666,76,65
14667,68,19
14668,48,13
14669,43,29
14670,78,50
14671,12,5
14672,82,91
14673,89,94
14674,50,29
14675,59,70
14676,20,56
14677,65,11
14678,80,5
14679,36,72
14680,62,27
14681,46,92
14682,33,27
14683,96,35
14684,11,6
14685,88,24
14686,19,65
14687,37,6
14688,59,83
14689,7,58
14690,16,80
14691,58,5
14692,22,7
14693,66,42
14694,65,0
14695,63,49
14696,6,36
14697,15,25
14698,34,53
14699,70,44
14700,82,0
14701,16,40
14702,30,1
14703,66,76
14704,69,67
14705,55,77
14706,80,13
14707,79,38
14708,70,97
14709,41,52
14710,80,7
14711,29,92
14712,15,78
14713,8,53
14714,75,5
14715,24,36
14716,33,36
14717,26,69
14718,52,67
14719,85,44
14720,73,79
14721,74,67
14722,41,23
14723,49,90
14724,84,70
14725,43,98
14726,20,12
14727,50,87
14728,45,96
14729,44,7
14730,84,88
14731,79,7
14732,8,25
14733,77,51
14734,42,92
14735,64,97
14736,30,95
14737,85,15
14738,72,97
14739,40,40
14740,68,41
14741,45,37
14742,96,59
14743,19,89
14744,13,77
14745,21,60
14746,29,12
14747,31,92
14748,69,27
14749,10,93
14750,73,46
14751,28,35
14752,66,26
14753,5,98
14754,86,33
14755,82,100
14756,25,47
14757,58,46
14758,40,42
14759,11,47
14760,91,78
14761,97,17
14762,38,35
14763,71,100
14764,56,74
14765,4,3
14766,36,23
14767,20,31
14768,25,87
14769,33,5
14770,71,28
14771,63,73
14772,26,25
14773,48,40
14774,71,94
14775,68,61
14776,48,75
14777,98,99
14778,32,65
14779,39,16
14780,95,68
14781,53,37
14782,21,24
14783,96,61
14784,12,76
14785,16,38
14786,73,17
14787,73,0
14788,62,68
14789,37,9
14790,75,54
14791,82,9
14792,69,76
14793,21,62
14794,67,48
14795,86,0
14796,27,43
14797,10,84
14798,7,31
14799,54,22
14800,43,42
14801,52,36
14802,28,49
14803,18,23
14804,43,64
14805,4,25
14806,5,95
14807,74,31
14808,28,37
14809,6,33
14810,53,84
14811,91,19
14812,47,70
14813,1,0
14814,51,98
14815,80,6
14816,17,36
14817,81,47
14818,68,44
14819,47,66
14820,35,90
14821,53,58
14822,31,28
14823,58,60
14824,94,8
14825,55,72
14826,41,77
14827,10,58
14828,28,17
14829,53,17
14830,92,65
14831,98,1
14832,56,42
14833,77,51
14834,64,57
14835,25,40
14836,50,84
14837,26,56
14838,54,55
14839,64,65
14840,64,62
14841,89,63
14842,15,41
14843,68,54
14844,79,2
14845,49,45
14846,88,26
14847,71,28
14848,37,98
14849,12,59
14850,30,19
14851,20,77
14852,57,43
14853,97,48
14854,18,40
14855,10,10
14856,97,6
14857,93,64
14858,25,56
14859,21,60
14860,2,88
14861,64,34
14862,39,18
14863,2,67
14864,49,79
14865,53,31
14866,52,7
14867,57,45
14868,75,47
14869,2,8
14870,10,60
14871,91,26
14872,84,34
14873,9,85
14874,40,5
14875,78,59
14876,39,32
14877,45,32
14878,70,11
14879,19,35
14880,85,70
14881,11,16
14882,3,31
14883,52,57
14884,28,74
14885,7,46
14886,17,94
14887,84,15
14888,12,63
14889,23,68
14890,100,28
14891,91,83
14892,33,24
14893,58,39
14894,17,52
14895,57,48
14896,15,51
14897,25,70
14898,62,39
14899,41,55
14900,80,64
14901,20,46
14902,83,21
14903,71,85
14904,26,19
14905,50,84
14906,81,53
14907,88,58
14908,5,23
14909,24,32
14910,87,8
14911,85,19
14912,12,22
14913,28,57
14914,92,60
14915,91,38
14916,95,74
14917,52,81
14918,38,87
14919,73,98
14920,92,84
14921,63,26
14922,43,58
14923,58,45
14924,77,80
14925,54,65
14926,89,18
14927,10,97
14928,69,32
14929,80,91
14930,23,74
14931,99,99
14932,25,42
14933,87,60
14934,69,13
14935,29,72
14936,81,82
14937,80,74
14938,43,67
14939,34,6
14940,59,91
14941,16,41
14942,71,64
14943,33,25
14944,100,45
14945,4,86
14946,15,12
14947,57,47
14948,6,27
14949,38,64
14950,66,18
14951,13,76
14952,43,5
14953,100,4
14954,64,37
14955,48,28
14956,87,23
14957,20,37
14958,43,49
14959,45,12
14960,40,98
14961,48,13
14962,48,16
14963,70,98
14964,68,100
14965,11,34
14966,26,49
14967,56,27
14968,93,45
14969,71,33
14970,45,61
14971,72,10
14972,90,96
14973,10,60
14974,94,4
14975,0,18
14976,64,7
14977,29,12
14978,26,87
14979,2,56
14980,12,67
14981,96,39
14982,62,40
14983,22,95
14984,40,99
14985,19,7
14986,46,83
14987,88,47
14988,30,57
14989,36,38
14990,40,66
14991,22,49
14992,48,52
14993,24,72
14994,57,73
14995,98,51
14996,98,23
14997,89,72
14998,41,59
14999,64,44
15000,62,20
15001,9,66
15002,65,99
15003,69,37
15004,81,84
15005,24,32
15006,79,35
15007,84,96
15008,47,72
15009,34,75
15010,51,52
15011,22,20
15012,20,68
15013,29,79
15014,58,3
15015,5,65
15016,85,29
15017,98,92
15018,15,29
15019,64,18
15020,39,84
15021,43,90
15022,13,48
15023,26,42
15024,17,47
15025,98,7
15026,62,85
15027,63,71
15028,49,44
15029,14,73
15030,1,46
15031,5,62
15032,99,56
15033,58,5
15034,69,94
15035,16,80
15036,17,36
15037,52,93
15038,68,2
15039,90,66
15040,15,43
15041,0,49
15042,59,54
15043,84,74
15044,89,95
15045,5,99
15046,9,19
15047,19,47
15048,70,2
15049,60,29
15050,96,42
15051,53,92
15052,13,90
15053,83,40
15054,90,70
15055,50,37
15056,86,73
15057,93,33
15058,11,67
15059,51,30
15060,97,80
15061,6,57
15062,54,54
15063,6,80
15064,73,43
15065,4,27
15066,75,89
15067,17,48
15068,1,57
15069,4,14
15070,89,98
15071,67,85
15072,91,62
15073,23,79
15074,94,87
15075,91,10
15076,58,57
15077,20,38
15078,24,71
15079,15,10
15080,4,20
15081,1,78
15082,55,28
15083,94,68
15084,97,30
15085,92,65
15086,33,44
15087,49,96
15088,30,38
15089,94,61
15090,89,91
15091,17,84
15092,98,45
15093,3,63
15094,0,16
15095,58,82
15096,71,9
15097,33,52
15098,67,61
15099,56,25
15100,64,85
15101,26,65
15102,98,57
15103,49,45
15104,1,90
15105,72,0
15106,86,41
15107,47,24
15108,97,96
15109,81,31
15110,19,51
15111,55,78
15112,10,37
15113,5,52
15114,39,30
15115,87,34
15116,45,86
15117,100,98
15118,32,45
15119,85,38
15120,32,72
15121,12,92
15122,34,43
15123,57,87
15124,79,12
15125,33,66
15126,98,64
15127,42,62
15128,72,19
15129,16,22
15130,99,44
15131,87,46
15132,51,87
15133,79,63
15134,11,14
15135,67,53
15136,98,97
15137,88,92
15138,94,85
15139,10,5
15140,27,35
15141,2,56
15142,8,56
15143,31,18
15144,82,90
15145,37,35
15146,68,75
15147,58,8
15148,26,63
15149,24,43
15150,41,64
15151,12,58
15152,77,100
15153,44,10
15154,69,68
15155,45,27
15156,46,94
15157,48,57
15158,32,66
15159,38,100
15160,39,33
15161,53,2
15162,4,4
15163,63,74
15164,56,73
15165,8,24
15166,64,11
15167,19,66
15168,80,7
15169,82,90
15170,71,30
15171,13,10
15172,66,94
15173,45,0
15174,62,88
15175,62,74
15176,18,22
15177,50,66
15178,63,42
15179,53,47
15180,56,83
15181,12,33
15182,29,62
15183,25,47
15184,6,54
15185,10,13
15186,50,33
15187,38,82
15188,12,55
15189,93,11
15190,83,36
15191,71,47
15192,42,93
15193,26,7
15194,6,57
15195,68,0
15196,5,82
15197,55,99
15198,64,20
15199,52,7
15200,2,74
15201,54,2
15202,96,10
15203,42,88
15204,90,34
15205,43,56
15206,57,26
15207,33,73
15208,6,36
15209,0,71
15210,26,17
15211,76,3
15212,34,6
15213,8,42
15214,24,96
15215,92,35
15216,25,26
15217,90,78
15218,16,15
15219,49,6
15220,7,44
15221,32,40
15222,36,25
15223,85,45
15224,84,81
15225,17,4
15226,52,47
15227,82,75
15228,9,97
15229,30,66
15230,65,10
15231,78,48
15232,28,98
15233,50,19
15234,59,6
15235,70,36
15236,4,80
15237,31,11
15238,5,42
15239,73,90
15240,98,75
15241,78,72
15242,76,84
15243,75,45
15244,90,33
15245,0,62
15246,0,55
15247,42,71
15248,62,44
15249,58,7
15250,20,54
15251,83,0
15252,55,1
15253,83,63
15254,64,70
15255,47,97
15256,37,100
15257,1,31
15258,5,69
15259,38,92
15260,30,73
15261,9,69
15262,21,77
15263,16,82
15264,84,36
15265,38,25
15266,12,86
15267,57,39
15268,91,69
15269,89,27
15270,95,38
15271,94,59
15272,12,46
15273,78,81
15274,57,4
15275,49,41
15276,34,38
15277,11,13
15278,11,95
15279,19,19
15280,35,36
15281,34,22
15282,12,41
15283,24,40
15284,62,19
15285,19,80
15286,41,69
15287,5,16
15288,15,0
15289,38,63
15290,40,69
15291,21,57
15292,25,21
15293,98,82
15294,44,50
15295,25,3
15296,64,6
15297,24,49
15298,34,94
15299,89,44
15300,39,16
15301,25,81
15302,86,82
15303,62,26
15304,63,89
15305,80,77
15306,64,52
15307,62,23
15308,42,57
15309,88,9
15310,30,58
15311,42,35
15312,66,18
15313,86,86
15314,52,84
15315,74,32
15316,87,5
15317,43,7
15318,20,76
15319,7,98
15320,81,95
15321,96,4
15322,78,0
15323,90,11
15324,89,67
15325,93,23
15326,14,27
15327,76,58
15328,13,74
15329,53,52
15330,98,80
15331,23,63
15332,61,80
15333,25,76
15334,87,6
15335,84,60
15336,21,43
15337,41,15
15338,76,67
15339,81,70
15340,55,20
15341,43,19
15342,25,21
15343,81,67
15344,2,31
15345,7,70
15346,47,6
15347,3,49
15348,28,68
15349,66,90
15350,95,4
15351,75,23
15352,5,66
15353,19,54
15354,62,11
15355,84,4
15356,16,6
15357,70,12
15358,66,61
15359,29,75
15360,36,97
15361,79,76
15362,48,35
15363,70,42
15364,59,48
15365,88,74
15366,79,83
15367,80,41
15368,91,80
15369,6,76
15370,2,24
15371,99,18
15372,66,79
15373,19,49
15374,84,49
15375,20,32
15376,43,6
15377,43,17
15378,3,5
15379,49,61
15380,12,35
15381,97,70
15382,89,19
15383,11,43
15384,26,14
